Id,Sales
6197,8448.0
7053,6600.0
7909,6688.0
8765,7880.0
10477,11144.0
11333,9736.0
12189,10680.0
13045,8832.0
13901,8920.0
14757,10112.0
16469,11144.0
17325,8792.0
18181,9736.0
19037,7888.0
19893,7976.0
20749,9168.0
22461,11144.0
23317,11024.0
24173,11968.0
25029,10120.0
25885,10208.0
26741,11400.0
28453,11144.0
29309,8792.0
30165,9736.0
31021,7888.0
31877,7976.0
32733,9168.0
34445,11144.0
35301,11024.0
36157,11968.0
37013,10120.0
37869,10208.0
38725,11400.0
40437,11144.0
206,5344.0
1062,6144.0
1918,5952.0
2774,6784.0
4486,3552.0
5342,4000.0
6198,3328.0
7054,4128.0
7910,3936.0
8766,4768.0
10478,3552.0
11334,6016.0
12190,5344.0
13046,6304.0
13902,6112.0
14758,6944.0
16470,3712.0
17326,4160.0
18182,3488.0
19038,4288.0
19894,4096.0
20750,4928.0
22462,3712.0
23318,6176.0
24174,5504.0
25030,6304.0
25886,6112.0
26742,6944.0
28454,3712.0
29310,4160.0
30166,3488.0
31022,4288.0
31878,4096.0
32734,4928.0
34446,3712.0
35302,6176.0
36158,5504.0
37014,6304.0
37870,6112.0
38726,6944.0
40438,3712.0
207,10784.0
1063,11040.0
1919,11712.0
2775,13792.0
4487,7200.0
5343,6912.0
6199,6624.0
7055,6880.0
7911,7552.0
8767,9632.0
10479,7200.0
11335,11072.0
12191,10784.0
13047,11040.0
13903,11712.0
14759,13792.0
16471,7200.0
17327,6912.0
18183,6624.0
19039,6880.0
19895,7552.0
20751,9632.0
22463,7200.0
23319,11072.0
24175,10784.0
25031,11040.0
25887,11712.0
26743,13792.0
28455,7200.0
29311,6912.0
30167,6624.0
31023,6880.0
31879,7520.0
32735,9600.0
34447,7200.0
35303,11072.0
36159,10784.0
37015,11040.0
37871,11712.0
38727,13792.0
40439,7200.0
208,7766.02089218497
1064,7524.306291974971
1920,8087.437481163459
2776,9285.684301804189
4488,3589.476107774983
5344,4904.386767579748
6200,4840.868879069939
7056,4599.154278859941
7912,5162.285468048429
8768,6360.532288689159
10480,3589.476107774983
11336,7958.498858602392
12192,7894.980970092583
13048,7653.2663698825845
13904,8216.397559071072
14760,9414.644379711803
16472,3718.4361856825963
17328,5033.346845487362
18184,4969.8289569775525
19040,4728.114356767554
19896,5291.245545956042
20752,6489.492366596773
22464,3718.4361856825963
23320,7958.498858602392
24176,7894.980970092583
25032,7653.2663698825845
25888,8216.397559071072
26744,9414.644379711803
28456,3718.4361856825963
29312,5033.346845487362
30168,4969.8289569775525
31024,4728.114356767554
31880,5291.245545956042
32736,6489.492366596773
34448,3718.4361856825963
35304,7958.498858602392
36160,7894.980970092583
37016,7653.2663698825845
37872,8216.397559071072
38728,9414.644379711803
40440,3718.4361856825963
209,7936.0
1065,8064.0
1921,8552.0
2777,10176.0
4489,5840.0
5345,5264.0
6201,5040.0
7057,5168.0
7913,5656.0
8769,7280.0
10481,5840.0
11337,8160.0
12193,7936.0
13049,8064.0
13905,8552.0
14761,10176.0
16473,5840.0
17329,5264.0
18185,5040.0
19041,5168.0
19897,5656.0
20753,7280.0
22465,5840.0
23321,8160.0
24177,7936.0
25033,8064.0
25889,8552.0
26745,10176.0
28457,5840.0
29313,5264.0
30169,5040.0
31025,5168.0
31881,5888.0
32737,7512.0
34449,5840.0
35305,8384.0
36161,8160.0
37017,8288.0
37873,8776.0
38729,10400.0
40441,5840.0
210,3764.826470115444
1066,3611.40077257913
1922,3680.330256413017
2778,4000.513811745017
3634,6475.1849120731
6202,3358.8658224969795
9626,6475.1849120731
10482,3390.0120704978995
11338,3925.3742991874997
12194,3409.246804829317
13050,3255.821107293003
13906,3324.7505911268904
14762,3644.93414645889
15618,6119.605246786973
16474,3034.4324052117727
17330,3519.413651569035
18186,3003.2861572108527
19042,2849.8604596745386
19898,2918.789943508426
20754,3238.9734988404257
21610,6119.605246786973
22466,3034.4324052117727
23322,3925.3742991874997
24178,3409.246804829317
25034,3255.821107293003
25890,3324.7505911268904
26746,3644.93414645889
27602,6119.605246786973
28458,3034.4324052117727
29314,3519.413651569035
30170,3003.2861572108527
31026,2849.8604596745386
31882,2918.789943508426
32738,3238.9734988404257
33594,6119.605246786973
34450,3034.4324052117727
35306,3925.3742991874997
36162,3409.246804829317
37018,3255.821107293003
37874,3324.7505911268904
38730,3644.93414645889
39586,6119.605246786973
40442,3034.4324052117727
211,7716.811973979889
1067,8234.222177747797
1923,8495.909916601235
2779,9953.974668058096
4491,7423.240740740742
5347,6485.236147512228
6203,5450.092546554453
7059,5967.50275032236
7915,6229.190489175799
8771,7408.852171845767
10483,7423.240740740742
11339,9030.358643724558
12195,7995.215042766781
13051,8512.625246534688
13907,8774.312985388127
14763,9953.974668058096
16475,7423.240740740742
17331,6485.236147512228
18187,5450.092546554453
19043,5967.50275032236
19899,6229.190489175799
20755,7408.852171845767
22467,7423.240740740742
23323,9030.358643724558
24179,7995.215042766781
25035,8512.625246534688
25891,8774.312985388127
26747,9953.974668058096
29315,6485.236147512228
30171,5450.092546554453
31027,5967.50275032236
31883,6229.190489175799
32739,7408.852171845767
34451,7423.240740740742
35307,9030.358643724558
36163,7995.215042766781
37019,8512.625246534688
37875,8774.312985388127
38731,9953.974668058096
40443,7423.240740740742
212,7000.740692088582
1068,7323.217393108523
1924,7517.878883181484
2780,8824.331586126038
4492,5409.194444444445
5348,6140.451559009859
6204,5112.097243949536
7060,5434.573944969477
7916,5629.2354350424375
8772,6501.9962452837235
10484,5409.194444444445
11340,8462.786899852174
12196,7434.43258479185
13052,7756.90928581179
13908,7951.570775884751
14764,8824.331586126038
16476,5409.194444444445
17332,6140.451559009859
18188,5112.097243949536
19044,5434.573944969477
19900,5629.2354350424375
20756,6501.9962452837235
22468,5409.194444444445
23324,8462.786899852174
24180,7434.43258479185
25036,7756.90928581179
25892,7951.570775884751
26748,8824.331586126038
29316,6140.451559009859
30172,5112.097243949536
31028,5434.573944969477
31884,5629.2354350424375
32740,6501.9962452837235
34452,5409.194444444445
35308,8462.786899852174
36164,7434.43258479185
37020,7756.90928581179
37876,7951.570775884751
38732,8824.331586126038
40444,5409.194444444445
213,7904.0
1069,7904.0
1925,8256.0
2781,9440.0
4493,5248.0
5349,6240.0
6205,5952.0
7061,5952.0
7917,6304.0
8773,7488.0
10485,5248.0
11341,8192.0
12197,7904.0
13053,7904.0
13909,8256.0
14765,9440.0
16477,5248.0
17333,6464.0
18189,6176.0
19045,6176.0
19901,6528.0
20757,7712.0
22469,5248.0
23325,8416.0
24181,8128.0
25037,8128.0
25893,8480.0
26749,9664.0
28461,5248.0
29317,6464.0
30173,6176.0
31029,6176.0
31885,6528.0
32741,7712.0
34453,5248.0
35309,8416.0
36165,8128.0
37021,8128.0
37877,8480.0
38733,9664.0
40445,5248.0
214,9597.267491118258
1070,9903.341100390371
1926,10198.860465259684
2782,13764.482321690688
4494,9332.296296296296
5350,7118.379982373553
6206,6098.768694134483
7062,6404.842303406595
7918,6700.361668275906
8774,9405.088545155533
10486,9332.296296296296
11342,11477.773758908708
12198,10458.162470669637
13054,10764.23607994175
13910,11059.75544481106
14766,13764.482321690688
16478,9332.296296296296
17334,7118.379982373553
18190,6098.768694134483
19046,6404.842303406595
19902,6700.361668275906
20758,9405.088545155533
22470,9332.296296296296
23326,11477.773758908708
24182,10458.162470669637
25038,10764.23607994175
25894,11059.75544481106
26750,13764.482321690688
28462,7442.133825626654
29318,7118.379982373553
30174,6098.768694134483
31030,6404.842303406595
31886,6700.361668275906
32742,9405.088545155533
34454,9332.296296296296
35310,11477.773758908708
36166,10458.162470669637
37022,10764.23607994175
37878,11059.75544481106
38734,13764.482321690688
40446,9332.296296296296
215,6849.3786156568485
1071,6550.968712397083
1927,6559.474052536085
2783,7584.272700539205
4495,6097.030075187974
5351,6089.705520599589
6207,5585.19966477261
7063,5286.789761512846
7919,5295.295101651846
8775,6320.093749654967
10487,6097.030075187974
11343,7722.226784998722
12199,7217.720929171743
13055,6919.311025911978
13911,6927.816366050979
14767,7952.615014054099
16479,6097.030075187974
17335,6089.705520599589
18191,5585.19966477261
19047,5286.789761512846
19903,5295.295101651846
20759,6320.093749654967
22471,6097.030075187974
23327,7722.226784998722
24183,7217.720929171743
25039,6919.311025911978
25895,6927.816366050979
26751,7952.615014054099
28463,6097.030075187974
29319,6089.705520599589
30175,5585.19966477261
31031,5286.789761512846
31887,5295.295101651846
32743,6320.093749654967
34455,6097.030075187974
35311,7722.226784998722
36167,7217.720929171743
37023,6919.311025911978
37879,6927.816366050979
38735,7952.615014054099
40447,6097.030075187974
216,6336.0
1072,6016.0
1928,6144.0
2784,6912.0
4496,5984.0
5352,5440.0
6208,4768.0
7064,4448.0
7920,4576.0
8776,5344.0
10488,5984.0
11344,7008.0
12200,6336.0
13056,6016.0
13912,6144.0
14768,6912.0
16480,5984.0
17336,5664.0
18192,4992.0
19048,4672.0
19904,4800.0
20760,5568.0
22472,5984.0
23328,7264.0
24184,6592.0
25040,6272.0
25896,6400.0
26752,7168.0
28464,5984.0
29320,5664.0
30176,4992.0
31032,4672.0
31888,4800.0
32744,5568.0
34456,5984.0
35312,7264.0
36168,6592.0
37024,6272.0
37880,6400.0
38736,7168.0
40448,5984.0
217,7518.180188896455
1073,7527.768919231887
1929,7784.165581428535
2785,8985.43955614275
4497,7338.500000000001
5353,6129.387781721051
6209,5886.4569090033865
7065,5896.0456393388195
7921,6152.442301535468
8777,7168.6244440661685
10489,7338.500000000001
11345,7946.202893797633
12201,7703.272021079967
13057,7712.860751415401
13913,7969.257413612048
14769,8985.43955614275
16481,7338.500000000001
17337,6129.387781721051
18193,5886.4569090033865
19049,5896.0456393388195
19905,6152.442301535468
20761,7168.6244440661685
22473,7338.500000000001
23329,7946.202893797633
24185,7703.272021079967
25041,7712.860751415401
25897,7969.257413612048
26753,8985.43955614275
29321,6129.387781721051
30177,5886.4569090033865
31033,5896.0456393388195
31889,6152.442301535468
32745,7168.6244440661685
34457,7338.500000000001
35313,7946.202893797633
36169,7703.272021079967
37025,7712.860751415401
37881,7969.257413612048
38737,8985.43955614275
40449,7338.500000000001
218,5842.01701989375
1074,6239.018623170109
1930,6571.841706923897
2786,7597.714029266628
4498,5679.212962962965
5354,4102.618878384527
6210,3628.8787738073647
7066,4025.880377083724
7922,4358.703460837511
8778,5110.4485281950965
10490,5679.212962962965
11346,6589.884379456059
12202,6116.144274878896
13058,6513.145878155256
13914,6845.968961909042
14770,7597.714029266628
16482,5679.212962962965
17338,4102.618878384527
18194,3628.8787738073647
19050,4025.880377083724
19906,4358.703460837511
20762,5110.4485281950965
22474,5679.212962962965
23330,6589.884379456059
24186,6116.144274878896
25042,6513.145878155256
25898,6845.968961909042
26754,7597.714029266628
29322,4102.618878384527
30178,3628.8787738073647
31034,4025.880377083724
31890,4358.703460837511
32746,5110.4485281950965
34458,5679.212962962965
35314,6589.884379456059
36170,6116.144274878896
37026,6513.145878155256
37882,6845.968961909042
38738,7597.714029266628
40450,5679.212962962965
219,5142.698797066695
1075,5389.793896765889
1931,5460.4448606496
2787,6089.419147158362
4499,6219.83787228446
5355,4384.463225195142
6211,3790.195587423629
7067,4037.2906871228233
7923,4107.941651006533
8779,4736.915937515296
10491,6219.83787228446
11347,5698.6526905323335
12203,5104.385052760821
13059,5351.480152460015
13915,5422.131116343726
14771,6051.105402852488
16483,6181.524127978586
17339,4346.149480889268
18195,3751.881843117755
19051,3998.976942816949
19907,4069.6279067006594
20763,4698.602193209422
22475,6181.524127978586
23331,5698.6526905323335
24187,5104.385052760821
25043,5351.480152460015
25899,5422.131116343726
26755,6051.105402852488
28467,6181.524127978586
29323,4346.149480889268
30179,3751.881843117755
31035,3998.976942816949
31891,4069.6279067006594
32747,4698.602193209422
34459,6181.524127978586
35315,5698.6526905323335
36171,5104.385052760821
37027,5351.480152460015
37883,5422.131116343726
38739,6051.105402852488
40451,6181.524127978586
220,8291.809761909268
1076,8404.36498146914
1932,8610.669975475776
2788,9942.063787966406
4500,9257.277777777781
5356,7049.7027981332985
6212,6459.394578578257
7068,6571.949798138129
7924,6778.254792144766
8780,8002.369441793788
10492,9257.277777777781
11348,8989.397144305916
12204,8399.088924750875
13060,8511.644144310747
13916,8717.949138317384
14772,9942.063787966406
16484,9257.277777777781
17340,7049.7027981332985
18196,6459.394578578257
19052,6571.949798138129
19908,6778.254792144766
20764,8002.369441793788
22476,9257.277777777781
23332,8989.397144305916
24188,8399.088924750875
25044,8511.644144310747
25900,8717.949138317384
26756,9942.063787966406
29324,7049.7027981332985
30180,6459.394578578257
31036,6571.949798138129
31892,6778.254792144766
32748,8002.369441793788
34460,9257.277777777781
35316,8989.397144305916
36172,8399.088924750875
37028,8511.644144310747
37884,8717.949138317384
38740,9942.063787966406
40452,9257.277777777781
221,6480.093546472988
1077,6249.0280047864035
1933,6336.907930125684
2789,8324.47340728357
4501,5104.8888888888905
5357,5129.391397431492
6213,4801.825286730555
7069,4570.75974504397
7925,4658.6396703832515
8781,5952.173316533412
10493,5104.8888888888905
11349,7501.69148818165
12205,7174.125377480714
13061,6943.059835794129
13917,7030.93976113341
14773,8324.47340728357
16485,5104.8888888888905
17341,5129.391397431492
18197,4801.825286730555
19053,4570.75974504397
19909,4658.6396703832515
20765,5952.173316533412
22477,5104.8888888888905
23333,7501.69148818165
24189,7174.125377480714
25045,6943.059835794129
25901,7030.93976113341
26757,8324.47340728357
29325,5129.391397431492
30181,4801.825286730555
31037,4570.75974504397
31893,4658.6396703832515
32749,5952.173316533412
34461,5104.8888888888905
35317,7501.69148818165
36173,7174.125377480714
37029,6943.059835794129
37885,7030.93976113341
38741,8324.47340728357
40453,5104.8888888888905
222,6859.542935947544
1078,6846.536758646329
1934,7053.307675857224
2790,8355.174406699185
4502,6186.035026564385
5358,5281.391777924134
6214,4761.951190376143
7070,4748.945013074928
7926,4955.715930285824
8782,6257.582661127783
10494,6186.035026564385
11350,7442.198845514164
12206,6922.758257966174
13062,6909.752080664959
13918,7116.522997875854
14774,8418.389728717813
16486,6249.250348583015
17342,5344.607099942763
18198,4825.166512394773
19054,4812.1603350935575
19910,5018.931252304453
20766,6320.797983146413
22478,6249.250348583015
23334,7442.198845514164
24190,6922.758257966174
25046,6909.752080664959
25902,7116.522997875854
26758,8418.389728717813
28470,6249.250348583015
29326,5344.607099942763
30182,4825.166512394773
31038,4812.1603350935575
31894,5018.931252304453
32750,6320.797983146413
34462,6249.250348583015
35318,7442.198845514164
36174,6922.758257966174
37030,6909.752080664959
37886,7116.522997875854
38742,8418.389728717813
40454,6249.250348583015
223,7936.0
1079,8288.0
1935,9008.0
2791,10144.0
4503,4336.0
5359,5808.0
6215,5184.0
7071,5536.0
7927,6256.0
8783,7392.0
10495,4336.0
11351,8560.0
12207,7936.0
13063,8288.0
13919,9008.0
14775,10144.0
16487,4336.0
17343,5808.0
18199,5184.0
19055,5536.0
19911,6256.0
20767,7392.0
22479,4336.0
23335,8560.0
24191,7936.0
25047,8288.0
25903,9008.0
26759,10144.0
28471,4336.0
29327,5808.0
30183,5184.0
31039,5536.0
31895,6288.0
32751,7424.0
34463,4336.0
35319,8608.0
36175,7984.0
37031,8336.0
37887,9056.0
38743,10192.0
40455,4336.0
224,6929.338905479772
1080,6692.0295112514195
1936,7570.941078531021
2792,7977.133002183528
4504,3510.583282793654
5360,4842.236015189765
6216,4983.187862227641
7072,4745.878467999289
7928,5624.79003527889
8784,6030.9819589313975
10496,3510.583282793654
11352,6540.329063724403
12208,6681.280910762279
13064,6443.971516533927
13920,7322.883083813527
14776,7729.0750074660355
16488,3262.525288076161
17344,4594.178020472273
18200,4735.129867510149
19056,4497.820473281796
19912,5376.732040561397
20768,5782.9239642139055
22480,3262.525288076161
23336,6540.329063724403
24192,6681.280910762279
25048,6443.971516533927
25904,7322.883083813527
26760,7729.0750074660355
28472,3262.525288076161
29328,4594.178020472273
30184,4735.129867510149
31040,4497.820473281796
31896,5376.732040561397
32752,5782.9239642139055
34464,3262.525288076161
35320,6540.329063724403
36176,6681.280910762279
37032,6443.971516533927
37888,7322.883083813527
38744,7729.0750074660355
40456,3262.525288076161
225,5634.800705934906
1081,6121.3776215694725
1937,6226.175588384009
2793,6829.448576249976
4505,4943.548872180453
5361,4345.90050202749
6217,4261.293498032085
7073,4747.870413666652
7929,4852.668380481189
8785,5455.941368347156
10497,4943.548872180453
11353,6218.748533839633
12209,6134.141529844228
13065,6620.718445478795
13921,6725.516412293332
14777,7328.7894001592995
16489,4943.548872180453
17345,4345.90050202749
18201,4261.293498032085
19057,4747.870413666652
19913,4852.668380481189
20769,5455.941368347156
22481,4943.548872180453
23337,6218.748533839633
24193,6134.141529844228
25049,6620.718445478795
25905,6725.516412293332
26761,7328.7894001592995
28473,4943.548872180453
29329,4345.90050202749
30185,4261.293498032085
31041,4747.870413666652
31897,4852.668380481189
32753,5455.941368347156
34465,4943.548872180453
35321,6218.748533839633
36177,6134.141529844228
37033,6620.718445478795
37889,6725.516412293332
38745,7328.7894001592995
40457,4943.548872180453
226,8184.2562754709525
1082,8064.269695120332
1938,8707.419630932327
2794,9544.349829362485
4506,4818.3846939182185
5362,5810.610987313602
6218,5765.402935674662
7074,5645.416355324042
7930,6288.566291136039
8786,7125.496489566196
10498,4818.3846939182185
11354,8115.686877857821
12210,8070.478826218882
13066,7950.492245868261
13922,8593.642181680258
14778,9430.572380110416
16490,4704.607244666148
17346,5696.833538061532
18202,5651.625486422593
19058,5531.638906071972
19914,6174.788841883968
20770,7011.719040314127
22482,4704.607244666148
23338,8115.686877857821
24194,8070.478826218882
25050,7950.492245868261
25906,8593.642181680258
26762,9430.572380110416
28474,4704.607244666148
29330,5696.833538061532
30186,5651.625486422593
31042,5531.638906071972
31898,6174.788841883968
32754,7011.719040314127
34466,4704.607244666148
35322,8115.686877857821
36178,8070.478826218882
37034,7950.492245868261
37890,8593.642181680258
38746,9430.572380110416
40458,4704.607244666148
227,7990.650953493249
1083,8166.633566216198
1939,8554.273030081067
2795,9994.029283758013
4507,5058.157894736843
5363,5778.717201807791
6219,5417.968693249552
7075,5593.951305972501
7931,5981.59076983737
8787,7421.347023514315
10499,5058.157894736843
11355,8498.899864103762
12211,8138.151355545524
13067,8314.133968268474
13923,8701.773432133341
14779,10141.529685810287
16491,5058.157894736843
17347,5778.717201807791
18203,5417.968693249552
19059,5593.951305972501
19915,5981.59076983737
20771,7421.347023514315
22483,5058.157894736843
23339,8498.899864103762
24195,8138.151355545524
25051,8314.133968268474
25907,8701.773432133341
26763,10141.529685810287
28475,5058.157894736843
29331,5778.717201807791
30187,5417.968693249552
31043,5593.951305972501
31899,5981.59076983737
32755,7421.347023514315
34467,5058.157894736843
35323,8498.899864103762
36179,8138.151355545524
37035,8314.133968268474
37891,8701.773432133341
38747,10141.529685810287
40459,5058.157894736843
228,8988.415480925743
1084,8747.905625977242
1940,8631.013591510105
2796,11283.700627311058
4508,8270.129629629633
5364,8646.671307978077
6220,7423.484588588633
7076,7182.9747336401315
7932,7066.0826991729955
8788,8815.350654850266
10500,8270.129629629633
11356,11115.021280438868
12212,9891.834561049425
13068,9651.324706100924
13924,9534.432671633787
14780,11283.700627311058
16492,8270.129629629633
17348,8646.671307978077
18204,7423.484588588633
19060,7182.9747336401315
19916,7066.0826991729955
20772,8815.350654850266
22484,8270.129629629633
23340,11115.021280438868
24196,9891.834561049425
25052,9651.324706100924
25908,9534.432671633787
26764,11283.700627311058
29332,8646.671307978077
30188,7423.484588588633
31044,7182.9747336401315
31900,7066.0826991729955
32756,8815.350654850266
34468,8270.129629629633
35324,11115.021280438868
36180,9891.834561049425
37036,9651.324706100924
37892,9534.432671633787
38748,11283.700627311058
40460,8270.129629629633
229,5958.10434128749
1085,5918.031558517111
1941,6162.541293533207
2797,7605.907183128243
3653,3546.406976744185
4509,7032.029850746267
5365,5419.240573653637
6221,5094.02605823392
7077,5053.95327546354
7933,5298.463010479636
8789,6741.828900074672
9645,3546.406976744185
10501,7032.029850746267
11357,6283.3188567072075
12213,5958.10434128749
13069,5918.031558517111
13925,6162.541293533207
14781,7605.907183128243
15637,3546.406976744185
16493,7032.029850746267
17349,7613.951247516024
18205,7288.736732096306
19061,7248.663949325927
19917,7493.173684342023
20773,8936.539573937058
21629,3546.406976744185
22485,7032.029850746267
23341,8478.029530569594
24197,8152.815015149876
25053,8112.742232379498
25909,8357.251967395594
26765,9800.61785699063
27621,3546.406976744185
28477,7032.029850746267
29333,7613.951247516024
30189,7288.736732096306
31045,7248.663949325927
31901,7493.173684342023
32757,8936.539573937058
33613,3546.406976744185
34469,7032.029850746267
35325,8478.029530569594
36181,8152.815015149876
37037,8112.742232379498
37893,8357.251967395594
38749,9800.61785699063
39605,3546.406976744185
40461,7032.029850746267
230,7664.220624166808
1086,7275.459664165541
1942,8031.567612808174
2798,8381.487167161598
4510,7245.278803932874
5366,6242.14599073801
6222,5767.704164073467
7078,5378.9432040721995
7934,6135.051152714833
8790,6484.970707068256
10502,7245.278803932874
11358,8224.794464481081
12214,7750.35263781654
13070,7361.591677815271
13926,8117.699626457905
14782,8467.619180811329
16494,7331.410817582606
17350,6328.278004387741
18206,5853.836177723198
19062,5465.07521772193
19918,6221.1831663645635
20774,6571.102720717987
22486,7331.410817582606
23342,8224.794464481081
24198,7750.35263781654
25054,7361.591677815271
25910,8117.699626457905
26766,8467.619180811329
28478,7331.410817582606
29334,6328.278004387741
30190,5853.836177723198
31046,5465.07521772193
31902,6221.1831663645635
32758,6571.102720717987
34470,7331.410817582606
35326,8224.794464481081
36182,7750.35263781654
37038,7361.591677815271
37894,8117.699626457905
38750,8467.619180811329
40462,7331.410817582606
231,6128.0
1087,6160.0
1943,6256.0
2799,6752.0
4511,4480.0
5367,5312.0
6223,4768.0
7079,4800.0
7935,4896.0
8791,5392.0
10503,4480.0
11359,6672.0
12215,6128.0
13071,6160.0
13927,6256.0
14783,6752.0
16495,4480.0
17351,5264.0
18207,4720.0
19063,4752.0
19919,4848.0
20775,5344.0
22487,4480.0
23343,6624.0
24199,6080.0
25055,6112.0
25911,6208.0
26767,6704.0
28479,4480.0
29335,5264.0
30191,4720.0
31047,4752.0
31903,4848.0
32759,5344.0
34471,4480.0
35327,6624.0
36183,6080.0
37039,6112.0
37895,6208.0
38751,6704.0
40463,4480.0
232,4052.821085489146
1088,4106.995291149367
1944,4155.865281190991
2800,4783.70167656761
4512,4055.135940712367
5368,3135.2587275421965
6224,2551.012640385806
7080,2605.186846046028
7936,2654.056836087651
8792,3281.8932314642707
10504,4055.135940712367
11360,4720.306369872681
12216,4136.060282716291
13072,4190.234488376513
13928,4239.104478418135
14784,4866.940873794755
16496,4138.375137939512
17352,3218.4979247693414
18208,2634.251837612951
19064,2688.426043273173
19920,2737.2960333147957
20776,3365.1324286914155
22488,4138.375137939512
23344,4720.306369872681
24200,4136.060282716291
25056,4190.234488376513
25912,4239.104478418135
26768,4866.940873794755
28480,4138.375137939512
29336,3218.4979247693414
30192,2634.251837612951
31048,2688.426043273173
31904,2737.2960333147957
32760,3365.1324286914155
34472,4138.375137939512
35328,4720.306369872681
36184,4136.060282716291
37040,4190.234488376513
37896,4239.104478418135
38752,4866.940873794755
40464,4138.375137939512
233,6997.504097557939
1089,7385.559346578462
1945,7427.836153248281
2801,8084.59863824275
4513,4579.312977099236
5369,4895.8871673729445
6225,4591.322968032811
7081,4979.378217053336
7937,5021.655023723154
8793,5678.417508717623
10505,4579.312977099236
11361,7302.068296898073
12217,6997.504097557939
13073,7385.559346578462
13929,7427.836153248281
14785,8084.59863824275
16497,4579.312977099236
17353,4895.8871673729445
18209,4591.322968032811
19065,4979.378217053336
19921,5021.655023723154
20777,5678.417508717623
22489,4579.312977099236
23345,7302.068296898073
24201,6997.504097557939
25057,7385.559346578462
25913,7427.836153248281
26769,8084.59863824275
28481,4579.312977099236
29337,4895.8871673729445
30193,4591.322968032811
31049,4979.378217053336
31905,5823.345518217173
32761,6480.108003211641
34473,4579.312977099236
35329,8103.758791392091
36185,7799.194592051957
37041,8187.249841072482
37897,8229.5266477423
38753,8886.289132736769
40465,4579.312977099236
234,7872.0
1090,7808.0
1946,8480.0
2802,9280.0
4514,5568.0
5370,6016.0
6226,5632.0
7082,5568.0
7938,6240.0
8794,7040.0
10506,5568.0
11362,8256.0
12218,7872.0
13074,8032.0
13930,8704.0
14786,9504.0
16498,5792.0
17354,6240.0
18210,5856.0
19066,5792.0
19922,6464.0
20778,7264.0
22490,5792.0
23346,8480.0
24202,8096.0
25058,8032.0
25914,8704.0
26770,9504.0
28482,5792.0
29338,6240.0
30194,5856.0
31050,5792.0
31906,6464.0
32762,7264.0
34474,5792.0
35330,8480.0
36186,8096.0
37042,8032.0
37898,8704.0
38754,9504.0
40466,5792.0
235,5814.688050822571
1091,5817.884312700188
1947,5991.043092149714
2803,7201.471236734365
4515,5666.520616107351
5371,4192.978017246108
6227,3887.5811071050834
7083,3890.777368982701
7939,4063.9361484322258
8795,5274.364293016879
10507,5666.520616107351
11363,6034.146833044351
12219,5728.749922903327
13075,5731.946184780944
13931,5905.10496423047
14787,7115.5331088151215
16499,5580.582488188107
17355,4107.039889326864
18211,3801.6429791858395
19067,3804.839241063457
19923,3977.998020512982
20779,5188.426165097634
22491,5580.582488188107
23347,6034.146833044351
24203,5728.749922903327
25059,5731.946184780944
25915,5905.10496423047
26771,7115.5331088151215
28483,5580.582488188107
29339,4107.039889326864
30195,3801.6429791858395
31051,3804.839241063457
31907,3977.998020512982
32763,5188.426165097634
34475,5580.582488188107
35331,6034.146833044351
36187,5728.749922903327
37043,5731.946184780944
37899,5905.10496423047
38755,7115.5331088151215
40467,5580.582488188107
236,4938.092411754021
1092,4900.8424690047295
1948,5179.191807210675
2804,5914.46307245769
4516,2866.416666666666
5372,4108.28034030042
6228,3918.773608644657
7084,3881.5236658953663
7940,4159.873004101311
8796,4784.590753622812
10508,2866.416666666666
11364,5238.152659135298
12220,5048.645927479534
13076,5011.395984730244
13932,5289.745322936189
14788,5914.46307245769
16500,2866.416666666666
17356,4108.28034030042
18212,3918.773608644657
19068,3881.5236658953663
19924,4159.873004101311
20780,4784.590753622812
22492,2866.416666666666
23348,5238.152659135298
24204,5048.645927479534
25060,5011.395984730244
25916,5289.745322936189
26772,5914.46307245769
29340,4108.28034030042
30196,3918.773608644657
31052,3881.5236658953663
31908,4159.873004101311
32764,4784.590753622812
34476,2866.416666666666
35332,5238.152659135298
36188,5048.645927479534
37044,5011.395984730244
37900,5289.745322936189
38756,5914.46307245769
40468,2866.416666666666
237,10400.490490202812
1093,10668.557199145846
1949,11427.974947037897
2805,12602.324546384403
4517,7800.977099236643
5373,7380.8096436245
6229,6797.374809338892
7085,7065.441518281926
7941,7824.859266173977
8797,8999.208865520483
10509,7800.977099236643
11365,10983.92532448842
12221,10400.490490202812
13077,10668.557199145846
13933,11427.974947037897
14789,12602.324546384403
16501,7800.977099236643
17357,7380.8096436245
18213,6797.374809338892
19069,7065.441518281926
19925,7824.859266173977
20781,8999.208865520483
22493,7800.977099236643
23349,10983.92532448842
24205,10400.490490202812
25061,10668.557199145846
25917,11427.974947037897
26773,12602.324546384403
28485,7800.977099236643
29341,7380.8096436245
30197,6797.374809338892
31053,7065.441518281926
31909,8275.841586276661
32765,9450.191185623167
34477,7800.977099236643
35333,11434.907644591105
36189,10851.472810305497
37045,11119.53951924853
37901,11878.95726714058
38757,13053.306866487088
40469,7800.977099236643
238,8381.0
1094,8292.0
1950,8619.0
2806,9889.0
4518,5635.0
5374,5032.0
6230,5132.0
7086,5043.0
7942,5370.0
8798,6640.0
10510,5635.0
11366,8281.0
12222,8381.0
13078,8292.0
13934,8619.0
14790,9889.0
16502,5635.0
17358,5032.0
18214,5132.0
19070,5043.0
19926,5370.0
